EventID,Rate,ExpectedLoss,MaxExposure,StdDevC,StdDevI
780,0.006770328695967677,234691.808249024,1995063.4942508459,11260.105570261934,124186.78280885179
781,0.007245536000203901,51271.219536126846,529670.4010969712,87705.72617895112,46323.70261340906
782,0.005884519990128366,1855656.0463874307,2783484.0695811464,131517.46554106264,585344.4420400575
783,0.003266191530162575,3973501.10319524,6081875.614122472,139886.80216505867,110824.25157244045
784,0.0041112639415352755,1575726.9365677424,2583068.645605584,75940.70776789464,322634.6571151391
785,0.002634379451212831,1922676.6022694781,4051841.0899465177,261304.6758672252,250720.07510124787
786,0.009176055052002655,277041.72270921135,3547463.3086111825,415484.0347865283,191459.26995178513
787,0.006250526152895085,3234674.354858788,15650304.549716508,558458.0725828012,205446.26575673855
788,0.00460766275087276,219308.04684137824,17677730.315514408,327046.9380976857,395296.92956860963
789,0.0051580522327971945,3024745.318202052,5093695.578474062,380199.09338371025,27559.89666927447
790,0.009525550056506338,5262813.931989295,7894220.897983943,159944.04203426934,330949.38620988553
791,0.002380162628044722,1243832.781684682,1865749.1725270231,349611.5618291836,678467.787800988
792,0.006276068488151176,3970909.889426446,22996623.96806189,72338.61966758022,17857.55572542727
793,0.0055529981099601946,842900.3625594062,1264350.5438391094,101658.68719532328,45474.86257012558
794,0.0065030881189118315,300486.0724923195,2649928.6417850284,76226.61370871437,378302.59479959385
795,0.0011629916543875647,574468.3429928096,2654371.3729812773,125992.16543082398,172492.81179834518
796,0.008849115180497365,900321.2637616178,2896895.8626153953,67256.74342524412,155027.2652795238
797,0.009389064542352513,75889.70221384388,1346023.7905253333,651999.1678336317,44190.5779417598
798,0.006086198652302881,973769.603394951,11464515.926968526,75038.9704443864,212033.9294533781
799,0.007269857414892031,3972720.207875388,5959080.311813083,20638.02744034538,40589.7071709945
800,0.009302494430595661,210853.9411153337,7557016.723088,149654.68481166865,194234.5119487677
801,0.007365147708820588,1573082.436156245,2359623.6542343674,11758.8138297555,432688.41358927777
802,0.0023728513862283523,2384867.2389512574,3577300.858426886,23428.8603574906,89628.71303178501
803,0.006186595241501319,2877089.035892496,18012200.750361945,49535.7662379425,196631.84199214255
804,0.0064604354174457035,3222271.6944481987,4833407.541672298,124854.95655526471,1449093.5720755968
805,0.004817176041721475,737014.7220569544,12913259.715585511,113567.72692103285,348130.756011122
806,0.007627998120622506,3785738.784859356,5899851.8748200135,321579.6816186443,552329.2327920977
807,0.009409303132921133,1415971.2237241736,2123956.8355862605,269011.0249144386,160764.8892207083
808,0.00933011661616099,176345.17448085625,23333268.97246411,111136.11112254733,438125.5852921967
809,0.005057554342637189,647982.8321383203,2127288.610890609,81204.31485403785,12405.757111957055
810,0.0020191424125667974,1267023.278921252,14726871.091156654,76096.59062779747,39344.105266703096
811,0.009863570790661011,284142.09997979586,1386726.5777078373,297439.7084617964,68096.75322441627
812,0.008550082778013408,1023361.5524613529,14428181.366799021,10695.431502918205,154225.24039285953
813,0.0021219641308294016,1098413.7455189629,1647620.6182784443,2580.911257774563,560744.2239075312
814,0.009287576943556353,177572.54379850958,5377425.6766316835,317480.88049989904,127516.44473366102
815,0.008829067258559156,832605.3877086579,11004415.00822783,129690.74633967721,318934.0423471382
816,0.005669542514134649,1476774.6320413959,20476702.96726519,28055.076700021862,370653.7939070902
817,0.006321478921704364,690940.945159936,17993396.401161026,53723.9005428635,264698.96130123717
818,0.004591024334831172,12176.955887700333,12845374.039948378,539137.2494448564,132596.08106219213
819,0.0014928547493982822,9079.563850904286,16432247.609405287,392513.79385150154,258152.76336877985
820,0.004016775174813109,441656.19182010676,1666264.7549768859,247426.68488699663,125686.21967955696
821,0.008225681037382103,2606316.177052402,3909474.265578603,131642.98777598114,26280.325139504235
822,0.0010416882070414257,259647.77096391693,2557789.360589813,146928.72474032038,1480268.0794482327
823,0.004001492545220298,1006116.12505522,3549714.979182589,739741.8035463376,40808.62233836888
824,0.00458351824231849,251126.2797305097,3748161.861043473,674933.1588443348,22529.709089313186
825,0.005836560426441306,388121.3685465557,5898607.716261776,48482.87068628241,632428.2384377825
826,0.009278700547714847,1884151.7017541253,2826227.552631188,333312.3355804931,107789.79862761823
827,0.004117113949293651,1305125.3056263973,8814094.391601585,43940.562033525384,315201.2946087569
828,0.00412257881706605,100261.62303666899,1375514.9056078405,48042.04181854551,119698.40431104823
829,0.007637511232987736,559844.3507801786,2786331.4265454235,225459.78938127315,149004.965601211
830,0.0050699614680082645,29603.659802252136,5248949.414183574,103839.14396076788,91189.36341388103
831,0.003021443406459838,655639.7546358057,11938479.268358361,536314.0045729808,126041.47279164508
832,0.005071955645194241,1085994.2668955456,10087757.386451714,18644.61354487976,158646.17007157378
833,0.002267713183418199,126133.25343695842,7778578.896209168,143293.65954794385,382335.8225976027
834,0.00258748287855601,340921.03232703445,1270006.2889804482,501483.2941704959,214946.9708530983
835,0.005485309954655318,507226.48428285035,5939724.444046138,468918.3504561534,862400.8780485212
836,0.0047703290455409315,2519883.56829711,3779825.352445665,34046.00223304269,12834.797684769193
837,0.0092336131096129,4998956.075902351,7498434.113853527,91342.53337035998,209790.81972598506
838,0.004261545092049698,45951.06218168274,4002080.969425596,193054.91798472265,263283.1567605899
839,0.006225295152502391,1431324.8803005745,2146987.320450862,34726.6542436721,758458.2020240332
840,0.006690378591275774,464775.82430548896,2401416.5428278567,688542.4985523107,15122.37655095038
841,0.0011178501092950028,498334.2768841731,23367229.18701855,492431.857737434,255642.5816587913
842,0.006971836348150396,1403501.4509953419,23033691.163111065,36532.36590430327,576485.1384567976
843,0.002602323701827763,2506249.9928371725,3759374.989255759,25829.451688325506,83092.96571871715
844,0.009649632857225098,3014478.786587206,4521718.179880809,17855.548536898656,626950.2439185258
845,0.002337964549778017,860672.9434454638,1480108.6114661088,480356.62502284715,5768.121126179251
846,0.0047316171135432135,441799.000649414,3734540.0555523224,43040.98162739451,395539.8348939953
847,0.0017681470127077947,1549044.3095770988,22142129.489353653,107668.46131093818,811426.1871653614
848,0.009971868266613528,289018.14227877284,1141635.919097421,119150.15047972444,321180.3812785201
849,0.005519755092981184,830282.8409517736,10814055.491616208,182764.2787469133,173425.95093766862
850,0.006358465155880394,444068.41187665355,862909.6347894697,14887.679385501973,13775.806854354842
851,0.0016036882964958474,1068949.822987794,29827243.01836516,51432.802374056766,758145.6971375966
852,0.007749644233592601,274961.86888850963,3604848.4678772492,536156.2413220563,190631.2018270857
853,0.002889150337860272,212689.5672844426,11195233.61667194,478086.87095000746,8827.637339500889
854,0.009082488604966424,2503955.9817896867,3755933.97268453,304002.3175444426,351181.78762516205
855,0.0028462567643380648,107366.61870379178,7409787.790965576,3918.3840054190614,197239.77113470712
856,0.0027161894859729996,705134.5584098176,1599098.4563675015,79204.00131774586,39835.039126745614
857,0.001328947010632854,249555.26889052513,1183865.2369228157,197750.10087266396,72343.30791959837
858,0.005248602505989994,39707.99371386665,20862419.539307937,64369.20392340219,19999.251365411317
859,0.006083570199363548,36683.5056113271,18725578.257799964,480672.7687610114,256201.56917181768
860,0.0015913777548551714,192640.74345832685,16383945.063345468,200963.99486548555,291881.7221528717
861,0.007979748550255097,2015680.9818707227,7364893.414891763,14924.606222921202,211409.47036952892
862,0.005079599512732249,331952.70666804945,12387433.627451858,479391.43802565394,509648.215733418
863,0.005719512423948221,3004958.11253576,4507437.16880364,632909.0558573223,592003.4431538592
864,0.004966864722444054,871370.6491738637,3057382.9379518214,16179.638684302361,286840.5212453138
865,0.004606867547877935,573790.6098150876,2823337.365947779,152011.40241407792,3851.5626682736624
866,0.006036762981773962,867712.1011941032,7572206.21636508,72298.52958180841,356459.0266990419
867,0.0023971622133764124,727114.3589950866,3299932.394117833,99792.28203562554,162385.045726178
868,0.00263735317445744,1422030.3685493483,2133045.5528240222,39605.137040007285,250107.4921328323
869,0.008756070589121655,331976.84839872643,6806228.978346809,172584.16747866184,314159.6151803849
870,0.009515039159202696,435486.8725226266,12630561.210423779,633918.8384354163,129344.10132186532
871,0.004359783846517777,2245206.2273805207,3611000.030371675,139862.26811220858,747030.6555900392
872,0.0034367020582919843,2927261.1169441505,4390891.675416226,17310.93220066514,43152.404583584575
873,0.0067959958891511425,2230806.229197307,3346209.343795961,193517.50708378747,333976.31541608827
874,0.004678607539882868,543775.893497494,2033481.5691032629,83170.67428668306,1310.733190560931
875,0.0012284772009431037,1515790.4915515273,2673964.9418761265,387484.5195162265,775687.8072875116
876,0.0024053733762957135,646904.5124116817,7720842.222755572,114072.01220533953,35805.42444392742
877,0.007443750059626579,688238.9499473695,6889929.308955396,42846.57613970563,29907.726292418094
878,0.006930315477191363,229010.8667160451,8932427.359585669,42417.38600321403,121493.00309652986
879,0.0012438639325313514,894358.7635739942,3376530.8620875757,292863.4453014651,140313.6941931577
880,0.002997749457396545,205961.87747433077,13029434.568314634,61736.91059641075,72354.09925480172
881,0.0030796731692926426,402815.6695729184,1711996.6971171526,291543.8038230605,263930.98817743175
882,0.007047034692388557,1931229.845290355,4748024.985052357,46105.98036377814,175510.7485200243
883,0.0011773948397892774,232027.65991310307,12106069.272797598,77629.10299277479,10431.969145594012
884,0.0019369772378611647,73816.93700302628,1489833.227150858,125279.83509104428,115545.28155542602
885,0.008199244768358704,71504.15706895464,872850.1747279335,573629.1774294297,498903.6897077217
886,0.0026069019584890026,2826572.293283546,16135832.819164827,536861.1434336114,351066.1961761602
887,0.006874714970666873,707084.7345157996,3149731.560169994,46354.100188671466,387154.4004624623
888,0.003143645029420539,526636.7498016638,8637016.145310687,88701.64384922903,359314.6507244381
889,0.0018949725348341067,1665366.041661833,2498049.0624927497,32362.51544084247,111742.45576262314
890,0.003188549718995087,1806827.9988809696,8785006.84407399,142663.88759209,31496.149634099154
891,0.007500402386700933,403753.1240628876,2849591.164699718,123453.10386549741,95428.85192865931
892,0.008701268212956572,1182922.7771663489,1774384.1657495233,462043.15142160136,534754.2421216895
893,0.008471978781102925,1474569.733059262,7058464.173557475,531867.3730941532,1180753.3152106444
894,0.004574651766566094,1063198.8723472205,2066212.9360421482,96761.25492222795,204274.89389488363
895,0.007012766229135816,164397.2510280493,3668069.567362127,135351.62084298936,2924.312956338539
896,0.0028448586587423892,2086531.282741948,3129796.924112922,453127.7180606472,45262.499467509566
897,0.0036383295723491195,774562.3605709238,1193903.5083251041,328710.4570871972,116618.05222603446
898,0.009067022366690079,331943.9019404437,2653420.855601293,732.6023978109708,259241.40294259426
899,0.0011170173115966245,553782.1611877681,830673.2417816522,77150.01580724368,23418.835590943003
900,0.0017695767776902127,38295.07570270228,18128765.474326868,109558.18033651687,861297.641539462
901,0.002870976296314246,136813.115846664,205219.673769996,52199.27385021727,136278.61731706458
902,0.0012387898348643774,1450499.0735121404,4960332.423838691,44521.64290049151,731123.8319038352
903,0.002632918915808176,11.634823050432324,986478.6807980131,7703.369556829247,454950.714176864
904,0.006247374048727231,538823.650213271,2757792.6549846698,206211.13566117533,422485.03465292713
905,0.004792820955332482,739212.4409338731,19533715.291969582,60900.628812604344,279969.7152329699
906,0.009034045399692773,56183.56915649692,1322795.6250930415,10753.413155343638,295679.2344839565
907,0.00835699205564597,3614817.5362787754,25323563.27048494,52527.481090715366,304836.00127732824
908,0.004076356165280884,256345.3451831128,1728096.6016210956,323810.75221102533,297240.755955047
909,0.0033348109008816324,362691.1761341702,10148365.173676558,381419.49450557446,242048.14976937254
910,0.004417231673505403,362323.02472395863,5933632.2573253615,131968.10930394492,1289615.036595105
911,0.00631265448263327,261906.03022539467,16187254.419954676,107595.06289002125,395355.92803828826
912,0.0034125727674058867,1474.909230385058,6055659.036645921,762016.909182269,450102.93768605805
913,0.006617340170642207,1306909.5710746874,5735778.049427687,44769.92500213445,617804.1931504937
914,0.0046847048697211645,3406576.818902749,5109865.228354123,48505.87022693182,72866.06335325171
915,0.005968424627667823,253981.030444211,1363476.966729219,69024.71996554748,26257.54111362951
916,0.00492513876221785,1087812.3934605871,18620840.466035765,37931.43574728483,197852.4722363127
917,0.0036501918358772594,1354393.9412806241,2979421.4393998394,95402.61907634645,216513.81277102386
